family_id	genome	gene_id
Edwardsiella_ictaluri_WP_035609736.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_039293654.1
Edwardsiella_ictaluri_WP_035609736.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_161598531.1
Edwardsiella_ictaluri_WP_035609736.1	Hafnia_alvei	Hafnia_alvei_WP_025800335.1
Edwardsiella_ictaluri_WP_035609736.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304372007.1
Edwardsiella_ictaluri_WP_035609736.1	Dickeya_dadantii	Dickeya_dadantii_WP_013319440.1
Edwardsiella_ictaluri_WP_035609736.1	Ewingella_americana	Ewingella_americana_WP_034787233.1
Edwardsiella_ictaluri_WP_035609736.1	Erwinia_billingiae	Erwinia_billingiae_WP_013200785.1
Edwardsiella_ictaluri_WP_035609736.1	Providencia_stuartii	Providencia_stuartii_WP_014656403.1
Edwardsiella_ictaluri_WP_035609736.1	Escherichia_coli	Escherichia_coli_YCN69623.1
Edwardsiella_ictaluri_WP_035609736.1	Yersinia_pestis	Yersinia_pestis_WP_002209332.1
Edwardsiella_ictaluri_WP_035609736.1	Erwinia_amylovora	Erwinia_amylovora_WP_004159645.1
Edwardsiella_ictaluri_WP_035609736.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_311976594.1
Edwardsiella_ictaluri_WP_035609736.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_035609736.1
Edwardsiella_ictaluri_WP_035609736.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_226051900.1
Edwardsiella_ictaluri_WP_035609736.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002888731.1
Edwardsiella_ictaluri_WP_035609736.1	Proteus_mirabilis	Proteus_mirabilis_WP_004244077.1
Edwardsiella_ictaluri_WP_035609736.1	Morganella_morganii	Morganella_morganii_WP_049241251.1
Edwardsiella_ictaluri_WP_035609736.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010845536.1
Providencia_stuartii_WP_004916068.1	Morganella_morganii	Morganella_morganii_WP_004237902.1
Providencia_stuartii_WP_004916068.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_039474016.1
Providencia_stuartii_WP_004916068.1	Pragia_fontium	Pragia_fontium_WP_126466808.1
Providencia_stuartii_WP_004916068.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_416041653.1
Providencia_stuartii_WP_004916068.1	Hafnia_alvei	Hafnia_alvei_WP_040046997.1
Providencia_stuartii_WP_004916068.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_013183055.1
Providencia_stuartii_WP_004916068.1	Ewingella_americana	Ewingella_americana_WP_185689073.1
Providencia_stuartii_WP_004916068.1	Salmonella_enterica	Salmonella_enterica_WP_000165562.1
Providencia_stuartii_WP_004916068.1	Providencia_stuartii	Providencia_stuartii_WP_004916068.1
Providencia_stuartii_WP_004916068.1	Proteus_mirabilis	Proteus_mirabilis_WP_004246627.1
Providencia_stuartii_WP_004916068.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002920253.1
Providencia_stuartii_WP_004916068.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_046459767.1
Providencia_stuartii_WP_004916068.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304372690.1
Providencia_stuartii_WP_004916068.1	Leminorella_grimontii	Leminorella_grimontii_WP_027273504.1
Providencia_stuartii_WP_004916068.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005290454.1
Providencia_stuartii_WP_004916068.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_039297214.1
Providencia_stuartii_WP_004916068.1	Erwinia_billingiae	Erwinia_billingiae_WP_013204187.1
Providencia_stuartii_WP_004916068.1	Serratia_marcescens	Serratia_marcescens_WP_004930324.1
Providencia_stuartii_WP_004916068.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_226052097.1
Providencia_stuartii_WP_004916068.1	Dickeya_dadantii	Dickeya_dadantii_WP_013319750.1
Providencia_stuartii_WP_004916068.1	Escherichia_coli	Escherichia_coli_YCN68566.1
Providencia_stuartii_WP_004916068.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_032896767.1
Providencia_stuartii_WP_004916068.1	Yersinia_pestis	Yersinia_pestis_WP_002208891.1
Providencia_stuartii_WP_004916068.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_020687783.1
Providencia_stuartii_WP_004916068.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_031593902.1
Providencia_stuartii_WP_004916068.1	Erwinia_amylovora	Erwinia_amylovora_WP_004160686.1
Dickeya_dadantii_WP_071604526.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010846913.1
Dickeya_dadantii_WP_071604526.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025800968.1
Dickeya_dadantii_WP_071604526.1	Erwinia_billingiae	Erwinia_billingiae_WP_013201527.1
Dickeya_dadantii_WP_071604526.1	Proteus_mirabilis	Proteus_mirabilis_WP_004244586.1
Dickeya_dadantii_WP_071604526.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010277167.1
Dickeya_dadantii_WP_071604526.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_003849352.1
Dickeya_dadantii_WP_071604526.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_027712234.1
Dickeya_dadantii_WP_071604526.1	Dickeya_dadantii	Dickeya_dadantii_WP_071604526.1
Dickeya_dadantii_WP_071604526.1	Pragia_fontium	Pragia_fontium_WP_074823629.1
Dickeya_dadantii_WP_071604526.1	Serratia_marcescens	Serratia_marcescens_WP_004928267.1
Dickeya_dadantii_WP_071604526.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015871739.1
Dickeya_dadantii_WP_071604526.1	Salmonella_enterica	Salmonella_enterica_WP_000140324.1
Dickeya_dadantii_WP_071604526.1	Erwinia_amylovora	Erwinia_amylovora_WP_004156920.1
Dickeya_dadantii_WP_071604526.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_004391091.1
Dickeya_dadantii_WP_071604526.1	Escherichia_coli	Escherichia_coli_YCN70424.1
Dickeya_dadantii_WP_071604526.1	Yersinia_pestis	Yersinia_pestis_WP_002211323.1
Dickeya_dadantii_WP_071604526.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005287513.1
Dickeya_dadantii_WP_071604526.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011094135.1
Dickeya_dadantii_WP_071604526.1	Leminorella_grimontii	Leminorella_grimontii_WP_027274517.1
Dickeya_dadantii_WP_071604526.1	Providencia_stuartii	Providencia_stuartii_WP_014657928.1
Dickeya_dadantii_WP_071604526.1	Morganella_morganii	Morganella_morganii_WP_004235822.1
Dickeya_dadantii_WP_071604526.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002898162.1
Dickeya_dadantii_WP_071604526.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_008499966.1
Dickeya_dadantii_WP_071604526.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_048911897.1
Dickeya_dadantii_WP_071604526.1	Hafnia_alvei	Hafnia_alvei_WP_025800968.1
Dickeya_dadantii_WP_071604526.1	Ewingella_americana	Ewingella_americana_WP_100935605.1
Morganella_morganii_WP_004241591.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010298794.1
Morganella_morganii_WP_004241591.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_233450958.1
Morganella_morganii_WP_004241591.1	Dickeya_dadantii	Dickeya_dadantii_WP_013316981.1
Morganella_morganii_WP_004241591.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_004176871.1
Morganella_morganii_WP_004241591.1	Proteus_mirabilis	Proteus_mirabilis_WP_004246031.1
Morganella_morganii_WP_004241591.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_172666408.1
Morganella_morganii_WP_004241591.1	Leminorella_grimontii	Leminorella_grimontii_WP_347253087.1
Morganella_morganii_WP_004241591.1	Hafnia_alvei	Hafnia_alvei_WP_445611102.1
Morganella_morganii_WP_004241591.1	Salmonella_enterica	Salmonella_enterica_WP_001018045.1
Morganella_morganii_WP_004241591.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304373450.1
Morganella_morganii_WP_004241591.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011092904.1
Morganella_morganii_WP_004241591.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_020684942.1
Morganella_morganii_WP_004241591.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025800665.1
Morganella_morganii_WP_004241591.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_040001944.1
Morganella_morganii_WP_004241591.1	Pragia_fontium	Pragia_fontium_WP_126467364.1
Morganella_morganii_WP_004241591.1	Ewingella_americana	Ewingella_americana_WP_185688307.1
Morganella_morganii_WP_004241591.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010258952.1
Morganella_morganii_WP_004241591.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_438288505.1
Morganella_morganii_WP_004241591.1	Serratia_marcescens	Serratia_marcescens_WP_004939969.1
Morganella_morganii_WP_004241591.1	Yersinia_pestis	Yersinia_pestis_WP_002210345.1
Morganella_morganii_WP_004241591.1	Erwinia_amylovora	Erwinia_amylovora_WP_004156638.1
Morganella_morganii_WP_004241591.1	Morganella_morganii	Morganella_morganii_WP_004241591.1
Morganella_morganii_WP_004241591.1	Escherichia_coli	Escherichia_coli_YCN70157.1
Morganella_morganii_WP_004241591.1	Providencia_stuartii	Providencia_stuartii_WP_223854883.1
Morganella_morganii_WP_004241591.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015872173.1
Morganella_morganii_WP_004241591.1	Erwinia_billingiae	Erwinia_billingiae_WP_053146117.1
Ewingella_americana_WP_072009848.1	Providencia_stuartii	Providencia_stuartii_WP_004922507.1
Ewingella_americana_WP_072009848.1	Dickeya_dadantii	Dickeya_dadantii_WP_013319034.1
Ewingella_americana_WP_072009848.1	Salmonella_enterica	Salmonella_enterica_WP_001278668.1
Ewingella_americana_WP_072009848.1	Serratia_marcescens	Serratia_marcescens_WP_004932708.1
Ewingella_americana_WP_072009848.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_005969047.1
Ewingella_americana_WP_072009848.1	Proteus_mirabilis	Proteus_mirabilis_WP_004244992.1
Ewingella_americana_WP_072009848.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010845125.1
Ewingella_americana_WP_072009848.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025800446.1
Ewingella_americana_WP_072009848.1	Pragia_fontium	Pragia_fontium_WP_074820028.1
Ewingella_americana_WP_072009848.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013095643.1
Ewingella_americana_WP_072009848.1	Leminorella_grimontii	Leminorella_grimontii_WP_027274645.1
Ewingella_americana_WP_072009848.1	Ewingella_americana	Ewingella_americana_WP_072009848.1
Ewingella_americana_WP_072009848.1	Erwinia_amylovora	Erwinia_amylovora_WP_004159503.1
Ewingella_americana_WP_072009848.1	Hafnia_alvei	Hafnia_alvei_WP_025800446.1
Ewingella_americana_WP_072009848.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005289503.1
Ewingella_americana_WP_072009848.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002889275.1
Ewingella_americana_WP_072009848.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010254064.1
Ewingella_americana_WP_072009848.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_012885775.1
Ewingella_americana_WP_072009848.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_005969047.1
Ewingella_americana_WP_072009848.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005276505.1
Ewingella_americana_WP_072009848.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_048911552.1
Ewingella_americana_WP_072009848.1	Erwinia_billingiae	Erwinia_billingiae_WP_041691911.1
Ewingella_americana_WP_072009848.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015872342.1
Ewingella_americana_WP_072009848.1	Escherichia_coli	Escherichia_coli_YCN69662.1
Ewingella_americana_WP_072009848.1	Yersinia_pestis	Yersinia_pestis_WP_002209365.1
Ewingella_americana_WP_072009848.1	Morganella_morganii	Morganella_morganii_WP_004235975.1
Yersinia_bercovieri_WP_005279322.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_068871782.1
Yersinia_bercovieri_WP_005279322.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005279322.1
Yersinia_bercovieri_WP_005279322.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010845339.1
Yersinia_bercovieri_WP_005279322.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015869560.1
Yersinia_bercovieri_WP_005279322.1	Leminorella_grimontii	Leminorella_grimontii_WP_027275411.1
Yersinia_bercovieri_WP_005279322.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_095700894.1
Yersinia_bercovieri_WP_005279322.1	Ewingella_americana	Ewingella_americana_WP_034794715.1
Yersinia_bercovieri_WP_005279322.1	Yersinia_pestis	Yersinia_pestis_WP_002212015.1
Yersinia_bercovieri_WP_005279322.1	Pragia_fontium	Pragia_fontium_WP_047782402.1
Yersinia_bercovieri_WP_005279322.1	Providencia_stuartii	Providencia_stuartii_WP_004915437.1
Yersinia_bercovieri_WP_005279322.1	Hafnia_alvei	Hafnia_alvei_WP_025802071.1
Yersinia_bercovieri_WP_005279322.1	Erwinia_billingiae	Erwinia_billingiae_WP_013200223.1
Yersinia_bercovieri_WP_005279322.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_226052041.1
Yersinia_bercovieri_WP_005279322.1	Salmonella_enterica	Salmonella_enterica_WP_023210524.1
Yersinia_bercovieri_WP_005279322.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010253558.1
Yersinia_bercovieri_WP_005279322.1	Erwinia_amylovora	Erwinia_amylovora_WP_004154897.1
Yersinia_bercovieri_WP_005279322.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025802071.1
Yersinia_bercovieri_WP_005279322.1	Morganella_morganii	Morganella_morganii_WP_004234382.1
Yersinia_bercovieri_WP_005279322.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011095698.1
Yersinia_bercovieri_WP_005279322.1	Proteus_mirabilis	Proteus_mirabilis_WP_004246365.1
Yersinia_bercovieri_WP_005279322.1	Serratia_marcescens	Serratia_marcescens_WP_446287761.1
Yersinia_bercovieri_WP_005279322.1	Dickeya_dadantii	Dickeya_dadantii_WP_013319875.1
Yersinia_bercovieri_WP_005279322.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304372735.1
Yersinia_bercovieri_WP_005279322.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013099287.1
Yersinia_bercovieri_WP_005279322.1	Escherichia_coli	Escherichia_coli_YCN68945.1
Yersinia_bercovieri_WP_005279322.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_004895122.1
Proteus_mirabilis_WP_017628674.1	Leminorella_grimontii	Leminorella_grimontii_WP_027275062.1
Proteus_mirabilis_WP_017628674.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005278214.1
Proteus_mirabilis_WP_017628674.1	Erwinia_billingiae	Erwinia_billingiae_WP_041692180.1
Proteus_mirabilis_WP_017628674.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015872988.1
Proteus_mirabilis_WP_017628674.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_010308157.1
Proteus_mirabilis_WP_017628674.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025801451.1
Proteus_mirabilis_WP_017628674.1	Escherichia_coli	Escherichia_coli_YCN72603.1
Proteus_mirabilis_WP_017628674.1	Hafnia_alvei	Hafnia_alvei_WP_040045203.1
Proteus_mirabilis_WP_017628674.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304374060.1
Proteus_mirabilis_WP_017628674.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005297440.1
Proteus_mirabilis_WP_017628674.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010847884.1
Proteus_mirabilis_WP_017628674.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_027710614.1
Proteus_mirabilis_WP_017628674.1	Salmonella_enterica	Salmonella_enterica_WP_000971958.1
Proteus_mirabilis_WP_017628674.1	Erwinia_amylovora	Erwinia_amylovora_WP_004154882.1
Proteus_mirabilis_WP_017628674.1	Serratia_marcescens	Serratia_marcescens_WP_004931044.1
Proteus_mirabilis_WP_017628674.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010258128.1
Proteus_mirabilis_WP_017628674.1	Yersinia_pestis	Yersinia_pestis_WP_002209476.1
Proteus_mirabilis_WP_017628674.1	Dickeya_dadantii	Dickeya_dadantii_WP_013315908.1
Proteus_mirabilis_WP_017628674.1	Providencia_stuartii	Providencia_stuartii_WP_004924455.1
Proteus_mirabilis_WP_017628674.1	Morganella_morganii	Morganella_morganii_WP_049246358.1
Proteus_mirabilis_WP_017628674.1	Proteus_mirabilis	Proteus_mirabilis_WP_017628674.1
Proteus_mirabilis_WP_017628674.1	Pragia_fontium	Pragia_fontium_WP_047782810.1
Proteus_mirabilis_WP_017628674.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_008501784.1
Proteus_mirabilis_WP_017628674.1	Ewingella_americana	Ewingella_americana_WP_034794684.1
Proteus_mirabilis_WP_017628674.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010308157.1
Proteus_mirabilis_WP_017628674.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_004151856.1
Leminorella_grimontii_WP_027274410.1	Serratia_marcescens	Serratia_marcescens_WP_004935915.1
Leminorella_grimontii_WP_027274410.1	Proteus_mirabilis	Proteus_mirabilis_WP_004248376.1
Leminorella_grimontii_WP_027274410.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_061554725.1
Leminorella_grimontii_WP_027274410.1	Ewingella_americana	Ewingella_americana_WP_100935749.1
Leminorella_grimontii_WP_027274410.1	Salmonella_enterica	Salmonella_enterica_WP_000332026.1
Leminorella_grimontii_WP_027274410.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005278000.1
Leminorella_grimontii_WP_027274410.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_040002006.1
Leminorella_grimontii_WP_027274410.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_004140835.1
Leminorella_grimontii_WP_027274410.1	Erwinia_billingiae	Erwinia_billingiae_WP_013203060.1
Leminorella_grimontii_WP_027274410.1	Dickeya_dadantii	Dickeya_dadantii_WP_038900586.1
Leminorella_grimontii_WP_027274410.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015871909.1
Leminorella_grimontii_WP_027274410.1	Erwinia_amylovora	Erwinia_amylovora_WP_004158555.1
Leminorella_grimontii_WP_027274410.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011092789.1
Leminorella_grimontii_WP_027274410.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010258096.1
Leminorella_grimontii_WP_027274410.1	Pragia_fontium	Pragia_fontium_WP_047781439.1
Leminorella_grimontii_WP_027274410.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304371564.1
Leminorella_grimontii_WP_027274410.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005288097.1
Leminorella_grimontii_WP_027274410.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010301279.1
Leminorella_grimontii_WP_027274410.1	Leminorella_grimontii	Leminorella_grimontii_WP_027274410.1
Leminorella_grimontii_WP_027274410.1	Morganella_morganii	Morganella_morganii_WP_004236768.1
Leminorella_grimontii_WP_027274410.1	Hafnia_alvei	Hafnia_alvei_WP_063586812.1
Leminorella_grimontii_WP_027274410.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_434131597.1
Leminorella_grimontii_WP_027274410.1	Yersinia_pestis	Yersinia_pestis_WP_002210817.1
Leminorella_grimontii_WP_027274410.1	Escherichia_coli	Escherichia_coli_YCN71648.1
Leminorella_grimontii_WP_027274410.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010846798.1
Leminorella_grimontii_WP_027274410.1	Providencia_stuartii	Providencia_stuartii_WP_004921075.1
Leminorella_grimontii_WP_347253258.1	Erwinia_billingiae	Erwinia_billingiae_WP_013200783.1
Leminorella_grimontii_WP_347253258.1	Proteus_mirabilis	Proteus_mirabilis_WP_004244080.1
Leminorella_grimontii_WP_347253258.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015870172.1
Leminorella_grimontii_WP_347253258.1	Yersinia_pestis	Yersinia_pestis_WP_002209329.1
Leminorella_grimontii_WP_347253258.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_038219726.1
Leminorella_grimontii_WP_347253258.1	Leminorella_grimontii	Leminorella_grimontii_WP_347253258.1
Leminorella_grimontii_WP_347253258.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011095290.1
Leminorella_grimontii_WP_347253258.1	Pragia_fontium	Pragia_fontium_WP_047780188.1
Leminorella_grimontii_WP_347253258.1	Ewingella_americana	Ewingella_americana_WP_154146544.1
Leminorella_grimontii_WP_347253258.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013095597.1
Leminorella_grimontii_WP_347253258.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025800337.1
Leminorella_grimontii_WP_347253258.1	Salmonella_enterica	Salmonella_enterica_WP_000003852.1
Leminorella_grimontii_WP_347253258.1	Erwinia_amylovora	Erwinia_amylovora_WP_004159647.1
Leminorella_grimontii_WP_347253258.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010253944.1
Leminorella_grimontii_WP_347253258.1	Dickeya_dadantii	Dickeya_dadantii_WP_013319442.1
Leminorella_grimontii_WP_347253258.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304372009.1
Leminorella_grimontii_WP_347253258.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005282731.1
Leminorella_grimontii_WP_347253258.1	Providencia_stuartii	Providencia_stuartii_WP_004921831.1
Leminorella_grimontii_WP_347253258.1	Escherichia_coli	Escherichia_coli_YCN69621.1
Leminorella_grimontii_WP_347253258.1	Morganella_morganii	Morganella_morganii_WP_004238362.1
Leminorella_grimontii_WP_347253258.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_032898073.1
Leminorella_grimontii_WP_347253258.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010306325.1
Leminorella_grimontii_WP_347253258.1	Hafnia_alvei	Hafnia_alvei_WP_025800337.1
Leminorella_grimontii_WP_347253258.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002888700.1
Leminorella_grimontii_WP_347253258.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_039999637.1
Leminorella_grimontii_WP_347253258.1	Serratia_marcescens	Serratia_marcescens_WP_151254407.1
Pragia_fontium_WP_047779478.1	Pragia_fontium	Pragia_fontium_WP_047779478.1
Pragia_fontium_WP_047779478.1	Salmonella_enterica	Salmonella_enterica_WP_000072047.1
Pragia_fontium_WP_047779478.1	Leminorella_grimontii	Leminorella_grimontii_WP_347253842.1
Pragia_fontium_WP_047779478.1	Proteus_mirabilis	Proteus_mirabilis_WP_063073821.1
Pragia_fontium_WP_047779478.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_226053067.1
Pragia_fontium_WP_047779478.1	Yersinia_pestis	Yersinia_pestis_WP_002209642.1
Pragia_fontium_WP_047779478.1	Providencia_stuartii	Providencia_stuartii_WP_004924097.1
Pragia_fontium_WP_047779478.1	Serratia_marcescens	Serratia_marcescens_WP_016929599.1
Pragia_fontium_WP_047779478.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_370557881.1
Pragia_fontium_WP_047779478.1	Ewingella_americana	Ewingella_americana_WP_034794302.1
Pragia_fontium_WP_047779478.1	Dickeya_dadantii	Dickeya_dadantii_WP_013320097.1
Pragia_fontium_WP_047779478.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013094780.1
Pragia_fontium_WP_047779478.1	Escherichia_coli	Escherichia_coli_YCN68880.1
Pragia_fontium_WP_047779478.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011095897.1
Pragia_fontium_WP_047779478.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_004173845.1
Pragia_fontium_WP_047779478.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015869491.1
Pragia_fontium_WP_047779478.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304372633.1
Pragia_fontium_WP_047779478.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_031591038.1
Pragia_fontium_WP_047779478.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010846152.1
Pragia_fontium_WP_047779478.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005271549.1
Pragia_fontium_WP_047779478.1	Erwinia_billingiae	Erwinia_billingiae_WP_013204563.1
Pragia_fontium_WP_047779478.1	Erwinia_amylovora	Erwinia_amylovora_WP_004161169.1
Pragia_fontium_WP_047779478.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_039475246.1
Pragia_fontium_WP_047779478.1	Hafnia_alvei	Hafnia_alvei_WP_445611374.1
Pragia_fontium_WP_047779478.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_046457327.1
Pragia_fontium_WP_047779478.1	Morganella_morganii	Morganella_morganii_WP_036408880.1
Escherichia_coli_YCN68500.1	Escherichia_coli	Escherichia_coli_YCN68500.1
Escherichia_coli_YCN68500.1	Salmonella_enterica	Salmonella_enterica_WP_000868187.1
Escherichia_coli_YCN68500.1	Providencia_stuartii	Providencia_stuartii_WP_004265484.1
Escherichia_coli_YCN68500.1	Morganella_morganii	Morganella_morganii_WP_015422332.1
Escherichia_coli_YCN68500.1	Yersinia_pestis	Yersinia_pestis_WP_002227352.1
Escherichia_coli_YCN68500.1	Dickeya_dadantii	Dickeya_dadantii_WP_012768118.1
Escherichia_coli_YCN68500.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_002227352.1
Escherichia_coli_YCN68500.1	Pragia_fontium	Pragia_fontium_WP_029095694.1
Escherichia_coli_YCN68500.1	Erwinia_billingiae	Erwinia_billingiae_WP_013204118.1
Escherichia_coli_YCN68500.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_002227352.1
Escherichia_coli_YCN68500.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_008815462.1
Escherichia_coli_YCN68500.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_012768118.1
Escherichia_coli_YCN68500.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_071433402.1
Escherichia_coli_YCN68500.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_000868187.1
Escherichia_coli_YCN68500.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_008815462.1
Escherichia_coli_YCN68500.1	Ewingella_americana	Ewingella_americana_WP_012768118.1
Escherichia_coli_YCN68500.1	Proteus_mirabilis	Proteus_mirabilis_WP_012368691.1
Escherichia_coli_YCN68500.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010252805.1
Escherichia_coli_YCN68500.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_002227352.1
Escherichia_coli_YCN68500.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_000868187.1
