family_id	genomes
Xenorhabdus_nematophila_WP_038219409.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027273418.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027275897.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Erwinia_amylovora_WP_004161250.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pantoea_agglomerans_WP_010257669.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pantoea_agglomerans_WP_003852747.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_005278921.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Serratia_marcescens_WP_015376661.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Edwardsiella_tarda_WP_005294266.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Edwardsiella_ictaluri_WP_015870231.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_004242729.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Erwinia_amylovora_WP_004155114.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_012367706.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Providencia_stuartii_WP_014657305.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Xenorhabdus_nematophila_WP_010846914.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Xenorhabdus_nematophila_WP_065814196.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027275909.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Providencia_stuartii_WP_004923927.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Providencia_stuartii_WP_101495230.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Xenorhabdus_nematophila_WP_013185475.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_051155514.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_261831258.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_004389005.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pectobacterium_atrosepticum_WP_011092721.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Tatumella_ptyseos_WP_048912993.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Hafnia_alvei_WP_004094047.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_032099283.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_005185746.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027274870.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Ewingella_americana_WP_034787196.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_054871977.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_004246819.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pantoea_agglomerans_WP_031591042.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Serratia_marcescens_WP_004939938.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_004246417.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_004236484.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pragia_fontium_WP_047779796.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Enterobacter_cloacae_WP_013097532.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Erwinia_amylovora_WP_004156891.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Tatumella_ptyseos_WP_099824239.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_004237871.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_153642086.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Xenorhabdus_nematophila_WP_010848383.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
